Unnamed: 0,filename,LE_left,LE_top,LE_right,LE_bottom,RE_left,RE_top,RE_right,RE_bottom,lx,ly,rx,ry,relative_lx,relative_ly,relative_rx,relative_ry
29,032/1/2022-10-07 14:14:23.237560-932.jpg,106,443,335,539,603,437,829,541,1,1,1,1,-105,-442,-602,-436
30,032/1/2022-10-07 14:14:27.836390-1668.jpg,94,441,313,534,588,426,800,528,186,489,681,469,92,48,93,43
31,032/1/2022-10-07 14:15:33.195565-12104.jpg,101,465,316,538,593,447,819,527,1,1,1,1,-100,-464,-592,-446
32,032/1/2022-10-07 14:14:22.709278-848.jpg,112,418,338,516,610,418,828,516,247,466,739,466,135,48,129,48
33,032/1/2022-10-07 14:14:28.110048-1712.jpg,88,432,319,530,582,419,813,521,191,486,684,465,103,54,102,46
34,032/1/2022-10-07 14:14:21.735155-692.jpg,116,403,356,502,615,407,833,513,256,452,741,450,140,49,126,43
35,032/1/2022-10-07 14:14:21.685165-684.jpg,115,406,346,508,614,404,826,514,254,457,736,455,139,51,122,51
36,032/1/2022-10-07 14:14:22.489537-812.jpg,114,412,342,511,613,414,830,515,247,465,741,462,133,53,128,48
37,032/1/2022-10-07 14:14:28.360844-1752.jpg,95,435,318,528,591,419,818,521,198,483,691,465,103,48,100,46
38,032/1/2022-10-07 14:14:20.584709-508.jpg,96,429,322,526,593,408,814,511,227,484,724,463,131,55,131,55
39,032/1/2022-10-07 14:14:22.235871-772.jpg,99,427,323,525,597,420,810,524,233,470,723,468,134,43,126,48
40,032/1/2022-10-07 14:16:33.842593-21760.jpg,111,448,335,541,605,439,827,531,234,502,728,484,123,54,123,45
41,032/1/2022-10-07 14:14:24.585290-1148.jpg,102,441,329,526,599,432,817,521,215,483,712,470,113,42,113,38
42,032/1/2022-10-07 14:14:21.384253-636.jpg,98,425,324,517,599,421,814,511,231,468,721,457,133,43,122,36
43,032/1/2022-10-07 14:14:28.710191-1808.jpg,97,439,317,528,589,423,811,517,193,482,193,482,96,43,-396,59
44,032/1/2022-10-07 14:14:27.666709-1640.jpg,91,443,314,529,589,431,805,518,187,489,680,473,96,46,91,42
45,032/1/2022-10-07 14:14:21.209158-608.jpg,99,445,319,525,593,433,818,516,1,1,1,1,-98,-444,-592,-432
46,032/1/2022-10-07 14:16:53.295698-24872.jpg,101,447,320,534,590,429,807,521,200,497,689,474,99,50,99,45
47,032/1/2022-10-07 14:14:34.466206-2728.jpg,101,440,325,531,592,426,813,520,214,486,707,466,113,46,115,40
48,032/1/2022-10-07 14:17:41.496953-32556.jpg,103,447,322,532,591,427,810,518,184,494,677,472,81,47,86,45
49,032/1/2022-10-07 14:14:19.108682-272.jpg,100,431,323,528,594,418,809,517,244,484,740,464,144,53,146,46
50,032/1/2022-10-07 14:14:31.686307-2284.jpg,95,441,317,533,585,418,809,516,173,486,667,467,78,45,82,49
51,032/1/2022-10-07 14:14:22.835801-868.jpg,106,420,332,518,608,420,827,520,227,471,722,466,121,51,114,46
52,032/1/2022-10-07 14:14:25.659840-1320.jpg,101,430,333,527,602,429,822,526,219,483,715,468,118,53,113,39
53,032/1/2022-10-07 14:14:17.983620-92.jpg,98,425,324,522,593,417,808,513,240,479,740,463,142,54,147,46
54,032/1/2022-10-07 14:14:23.084816-908.jpg,102,426,329,524,602,420,822,521,221,470,715,465,119,44,113,45
55,032/1/2022-10-07 14:14:17.661165-40.jpg,101,421,327,516,593,419,812,507,1,1,1,1,-100,-420,-592,-418
56,032/1/2022-10-07 14:14:45.262921-4456.jpg,102,444,325,530,596,430,817,520,214,487,706,469,112,43,110,39
57,032/1/2022-10-07 14:14:24.011534-1056.jpg,103,426,336,525,605,428,825,526,223,477,718,470,120,51,113,42
58,032/1/2022-10-07 14:15:02.196872-7164.jpg,103,448,326,532,596,435,813,523,211,490,706,469,108,42,110,34
59,032/1/2022-10-07 14:17:47.147752-33460.jpg,105,445,329,537,599,434,824,526,230,503,728,481,125,58,129,47
60,032/1/2022-10-07 14:16:21.503121-19792.jpg,105,437,329,527,597,428,816,517,219,494,712,474,114,57,115,46
61,032/1/2022-10-07 14:15:23.575979-10568.jpg,107,444,326,536,599,433,813,525,238,493,731,470,131,49,132,37
62,032/1/2022-10-07 14:17:23.025441-29628.jpg,104,436,328,528,592,422,811,514,211,482,705,463,107,46,113,41
0,032/2/2022-10-07 14:30:14.734982-32100.jpg,105,408,340,496,626,419,845,523,235,452,736,466,130,44,110,47
1,032/2/2022-10-07 14:27:08.618760-2376.jpg,105,426,335,521,626,442,842,546,231,471,733,487,126,45,107,45
2,032/2/2022-10-07 14:28:21.085607-13968.jpg,132,394,367,503,642,419,862,543,260,451,753,482,128,57,111,63
3,032/2/2022-10-07 14:28:28.361412-15132.jpg,118,406,371,504,642,427,869,546,11,12,11,12,-107,-394,-631,-415
4,032/2/2022-10-07 14:28:33.962798-16028.jpg,123,382,360,488,640,409,860,522,239,434,738,462,116,52,98,53
5,032/2/2022-10-07 14:30:24.353562-33632.jpg,102,389,333,493,619,398,837,512,233,450,728,459,131,61,109,61
6,032/2/2022-10-07 14:30:25.574713-33820.jpg,108,382,347,484,617,391,831,504,236,439,729,451,128,57,112,60
7,032/2/2022-10-07 14:30:52.947152-38204.jpg,99,413,334,503,614,421,830,527,10,8,10,8,-89,-405,-604,-413
8,032/2/2022-10-07 14:30:34.325204-35228.jpg,120,399,355,504,630,422,845,537,252,452,744,474,132,53,114,52
9,032/2/2022-10-07 14:30:11.755623-31624.jpg,108,391,344,495,619,403,836,519,233,448,727,461,125,57,108,58
10,032/2/2022-10-07 14:27:08.467667-2352.jpg,101,447,341,538,621,455,845,562,230,485,732,494,129,38,111,39
11,032/2/2022-10-07 14:28:20.260299-13836.jpg,119,394,363,499,638,421,859,540,223,447,719,477,104,53,81,56
12,032/2/2022-10-07 14:28:21.685574-14064.jpg,128,386,365,497,643,414,864,534,255,448,754,478,127,62,111,64
13,032/2/2022-10-07 14:28:20.460208-13868.jpg,113,395,354,495,633,414,853,529,216,448,715,474,103,53,82,60
14,032/2/2022-10-07 14:28:20.735194-13912.jpg,119,401,356,504,631,421,851,539,246,454,741,482,127,53,110,61
15,032/2/2022-10-07 14:30:13.737044-31940.jpg,99,415,335,503,623,421,847,529,233,455,734,466,134,40,111,45
16,032/2/2022-10-07 14:29:48.291817-27892.jpg,112,387,346,489,629,403,851,514,238,447,739,462,126,60,110,59
17,032/2/2022-10-07 14:30:25.735646-33848.jpg,104,384,340,482,616,393,834,501,232,444,722,454,128,60,106,61
18,032/2/2022-10-07 14:30:24.774178-33700.jpg,104,392,341,497,619,401,839,518,248,448,742,458,144,56,123,57
19,032/2/2022-10-07 14:27:04.244401-1676.jpg,104,439,343,538,621,450,833,563,212,491,711,501,108,52,90,51
20,032/2/2022-10-07 14:30:26.023989-33900.jpg,103,396,336,492,620,410,836,510,234,448,725,459,131,52,105,49
21,032/2/2022-10-07 14:27:55.129425-9816.jpg,114,374,352,473,632,396,846,499,246,427,743,446,132,53,111,50
22,032/2/2022-10-07 14:28:21.710930-14068.jpg,133,382,371,493,646,409,865,530,254,439,751,474,121,57,105,65
23,032/2/2022-10-07 14:30:34.625150-35276.jpg,109,405,344,502,625,418,841,530,220,457,710,472,111,52,85,54
24,032/2/2022-10-07 14:27:20.719954-4312.jpg,115,402,353,505,631,423,854,532,239,462,739,484,124,60,108,61
25,032/2/2022-10-07 14:30:32.974946-35012.jpg,95,415,334,508,614,422,838,534,1,1,1,1,-94,-414,-613,-421
26,032/2/2022-10-07 14:27:08.570462-2368.jpg,104,432,343,523,627,446,848,554,229,482,734,491,125,50,107,45
27,032/2/2022-10-07 14:30:25.760180-33852.jpg,103,389,339,488,617,400,834,510,231,447,724,457,128,58,107,57
28,032/2/2022-10-07 14:29:34.075544-25612.jpg,129,394,363,494,646,417,866,526,257,450,754,469,128,56,108,52
29,032/2/2022-10-07 14:27:34.236766-6472.jpg,115,388,346,488,632,409,856,514,245,444,740,467,130,56,108,58
30,032/2/2022-10-07 14:28:13.909408-12820.jpg,117,410,363,508,635,428,857,541,247,455,752,469,130,45,117,41
31,032/2/2022-10-07 14:29:55.550585-29032.jpg,111,405,363,500,631,423,858,535,13,15,13,15,-98,-390,-618,-408
32,032/2/2022-10-07 14:28:21.760299-14076.jpg,127,377,370,484,645,404,860,520,256,435,749,464,129,58,104,60
33,032/2/2022-10-07 14:29:42.685828-26996.jpg,109,418,350,512,631,435,856,542,239,471,740,487,130,53,109,52
34,032/2/2022-10-07 14:27:18.994411-4036.jpg,103,405,346,499,630,423,857,527,240,454,738,472,137,49,108,49
35,032/2/2022-10-07 14:29:10.968263-21924.jpg,112,394,345,490,632,413,853,517,240,446,742,464,128,52,110,51
36,032/2/2022-10-07 14:30:52.474861-38128.jpg,90,406,318,504,606,408,828,518,199,454,692,462,109,48,86,54
37,032/2/2022-10-07 14:27:08.769135-2400.jpg,106,412,341,514,620,428,840,536,235,464,733,482,129,52,113,54
38,032/2/2022-10-07 14:30:31.767684-34816.jpg,102,403,333,503,615,414,833,526,229,453,725,465,127,50,110,51
39,032/2/2022-10-07 14:28:21.160433-13980.jpg,129,385,369,495,648,412,868,537,257,449,756,480,128,64,108,68
40,032/2/2022-10-07 14:30:34.400561-35240.jpg,127,395,365,496,638,421,853,535,256,453,750,474,129,58,112,53
41,032/2/2022-10-07 14:30:25.492444-33808.jpg,110,381,353,486,622,397,839,512,248,437,744,448,138,56,122,51
42,032/2/2022-10-07 14:27:28.625112-5576.jpg,117,408,356,504,638,431,862,534,248,457,746,482,131,49,108,51
43,032/2/2022-10-07 14:28:07.102352-11732.jpg,115,387,354,487,630,409,848,518,230,437,721,457,115,50,91,48
44,032/2/2022-10-07 14:28:20.635636-13896.jpg,117,401,356,500,630,423,851,536,237,450,736,475,120,49,106,52
45,032/2/2022-10-07 14:30:25.647829-33832.jpg,104,382,346,479,615,387,830,496,234,435,725,448,130,53,110,61
46,032/2/2022-10-07 14:28:20.935512-13944.jpg,126,385,368,492,638,411,855,532,245,442,748,469,119,57,110,58
47,032/2/2022-10-07 14:27:08.942768-2428.jpg,106,405,346,509,619,415,844,531,235,458,734,474,129,53,115,59
48,032/2/2022-10-07 14:30:34.302601-35224.jpg,116,403,350,505,626,418,840,535,246,453,738,475,130,50,112,57
49,032/2/2022-10-07 14:28:21.285513-14000.jpg,124,400,362,505,639,422,860,541,254,454,753,483,130,54,114,61
50,032/2/2022-10-07 14:30:24.549005-33664.jpg,105,392,337,494,619,405,836,517,246,441,746,453,141,49,127,48
51,032/2/2022-10-07 14:28:29.640505-15336.jpg,136,403,373,508,651,428,873,545,279,460,774,488,143,57,123,60
52,032/2/2022-10-07 14:29:35.753477-25888.jpg,120,392,355,495,633,411,855,523,244,447,742,467,124,55,109,56
53,032/2/2022-10-07 14:29:37.403723-26152.jpg,124,397,362,495,637,421,859,527,271,451,770,469,147,54,133,48
54,032/2/2022-10-07 14:29:47.688752-27796.jpg,111,399,360,493,629,416,860,523,12,11,12,11,-99,-388,-617,-405
55,032/2/2022-10-07 14:28:22.885635-14256.jpg,122,405,361,503,643,425,867,537,250,458,750,483,128,53,107,58
56,032/2/2022-10-07 14:28:20.385212-13856.jpg,118,390,357,493,637,414,857,531,1,1,1,1,-117,-389,-636,-413
57,032/2/2022-10-07 14:28:21.810385-14084.jpg,124,378,367,491,643,406,858,529,254,438,746,471,130,60,103,65
58,032/2/2022-10-07 14:27:08.846104-2412.jpg,105,405,344,510,619,419,841,533,233,462,732,476,128,57,113,57
59,032/2/2022-10-07 14:27:42.250763-7756.jpg,122,383,359,490,637,406,861,522,249,436,744,458,127,53,107,52
60,032/2/2022-10-07 14:28:30.539074-15480.jpg,131,402,366,510,647,427,868,545,267,458,767,491,136,56,120,64
61,032/2/2022-10-07 14:30:02.776627-30188.jpg,111,386,353,490,626,402,847,519,237,436,737,454,126,50,111,52
62,032/2/2022-10-07 14:30:34.552962-35264.jpg,119,403,354,502,630,424,847,539,226,457,720,476,107,54,90,52
63,032/2/2022-10-07 14:30:37.666383-35760.jpg,96,411,333,510,617,421,832,534,232,466,729,479,136,55,112,58
64,032/2/2022-10-07 14:28:52.572129-18988.jpg,126,399,362,500,641,422,862,533,267,446,774,470,141,47,133,48
65,032/2/2022-10-07 14:28:22.510575-14196.jpg,131,395,365,496,646,417,867,528,259,447,755,472,128,52,109,55
66,032/2/2022-10-07 14:31:02.193759-39672.jpg,91,423,326,521,615,431,833,544,223,480,718,488,132,57,103,57
67,032/2/2022-10-07 14:27:08.668506-2384.jpg,108,424,340,521,624,440,841,543,233,469,734,488,125,45,110,48
68,032/2/2022-10-07 14:28:31.001771-15552.jpg,130,394,365,495,643,422,865,531,256,449,755,476,126,55,112,54
69,032/2/2022-10-07 14:28:16.935317-13304.jpg,116,397,354,495,635,419,858,524,242,445,743,469,126,48,108,50
70,032/2/2022-10-07 14:30:25.710692-33844.jpg,105,384,340,478,616,391,834,497,228,444,725,451,123,60,109,60
71,032/2/2022-10-07 14:30:34.475163-35252.jpg,125,398,363,500,636,422,852,539,232,451,725,477,107,53,89,55
72,032/2/2022-10-07 14:28:58.722623-19972.jpg,112,408,355,503,635,432,864,535,234,457,736,479,122,49,101,47
73,032/2/2022-10-07 14:27:18.694711-3988.jpg,109,397,352,496,626,418,854,524,238,457,736,477,129,60,110,59
74,032/2/2022-10-07 14:29:00.598069-20272.jpg,122,384,357,483,634,408,853,513,249,434,746,457,127,50,112,49
75,032/2/2022-10-07 14:28:25.761006-14716.jpg,120,401,361,507,637,424,859,540,253,455,751,481,133,54,114,57
76,032/2/2022-10-07 14:29:47.736340-27804.jpg,109,391,365,486,632,412,860,518,13,11,13,11,-96,-380,-619,-401
77,032/2/2022-10-07 14:28:23.188096-14304.jpg,124,386,363,495,643,411,863,532,253,441,748,466,129,55,105,55
78,032/2/2022-10-07 14:30:54.050040-38380.jpg,101,401,332,505,614,409,828,526,223,453,719,462,122,52,105,53
79,032/2/2022-10-07 14:30:08.552440-31112.jpg,101,404,340,505,618,416,837,530,231,459,731,470,130,55,113,54
80,032/2/2022-10-07 14:26:53.813155-0.jpg,110,443,348,545,624,446,842,560,235,494,736,509,125,51,112,63
81,032/2/2022-10-07 14:30:23.473575-33492.jpg,104,383,340,489,617,393,835,512,213,432,712,444,109,49,95,51
82,032/2/2022-10-07 14:28:37.764852-16612.jpg,120,411,358,502,642,430,863,538,242,450,737,471,122,39,95,41
83,032/2/2022-10-07 14:30:25.309385-33780.jpg,109,386,343,495,622,397,837,517,253,434,748,450,144,48,126,53
84,032/2/2022-10-07 14:29:47.987207-27844.jpg,107,406,357,506,627,424,859,538,9,12,9,12,-98,-394,-618,-412
85,032/2/2022-10-07 14:29:47.396847-27748.jpg,108,403,353,498,629,419,855,529,9,12,9,12,-99,-391,-620,-407
86,032/2/2022-10-07 14:27:27.674388-5424.jpg,117,387,352,483,633,413,854,510,246,433,741,459,129,46,108,46
87,032/2/2022-10-07 14:28:24.648166-14532.jpg,129,382,371,492,641,409,861,532,253,431,752,462,124,49,111,53
88,032/2/2022-10-07 14:30:10.653018-31448.jpg,102,405,342,503,618,414,839,528,231,455,728,467,129,50,110,53
89,032/2/2022-10-07 14:31:04.342464-40020.jpg,101,387,340,493,616,394,830,516,219,413,715,425,118,26,99,31
90,032/2/2022-10-07 14:30:03.333451-30276.jpg,108,392,346,497,626,406,845,524,234,445,738,463,126,53,112,57
91,032/2/2022-10-07 14:27:55.200765-9828.jpg,110,372,350,474,629,386,845,495,248,419,741,442,138,47,112,56
92,032/2/2022-10-07 14:28:34.038471-16040.jpg,124,389,360,492,637,414,855,525,236,438,736,467,112,49,99,53
93,032/2/2022-10-07 14:30:42.476240-36532.jpg,98,407,331,504,611,413,829,522,234,451,728,462,136,44,117,49
94,032/2/2022-10-07 14:28:51.380373-18796.jpg,117,401,359,506,635,426,858,539,249,453,745,477,132,52,110,51
95,032/2/2022-10-07 14:29:19.844642-23344.jpg,115,414,363,507,634,431,856,544,18,19,18,19,-97,-395,-616,-412
96,032/2/2022-10-07 14:28:31.588422-15648.jpg,128,397,364,501,643,425,863,537,254,450,755,477,126,53,112,52
97,032/2/2022-10-07 14:29:55.225558-28980.jpg,121,390,356,493,634,410,852,518,270,436,770,462,149,46,136,52
98,032/2/2022-10-07 14:30:48.696209-37524.jpg,104,414,331,497,623,422,842,516,234,453,726,467,130,39,103,45
99,032/2/2022-10-07 14:27:37.525582-7000.jpg,109,392,346,490,631,412,855,517,212,447,714,471,103,55,83,59
100,032/2/2022-10-07 14:30:40.100808-36152.jpg,92,405,324,503,610,412,828,524,199,449,695,459,107,44,85,47
101,032/2/2022-10-07 14:28:19.035363-13640.jpg,113,391,350,493,632,409,852,522,242,443,736,464,129,52,104,55
102,032/2/2022-10-07 14:30:36.275378-35540.jpg,104,408,339,504,619,418,832,527,232,460,728,474,128,52,109,56
103,032/2/2022-10-07 14:27:39.907081-7380.jpg,114,390,352,491,638,417,859,524,276,448,773,472,162,58,135,55
104,032/2/2022-10-07 14:30:08.077301-31036.jpg,110,389,342,492,621,403,836,518,233,442,732,453,123,53,111,50
105,032/2/2022-10-07 14:26:54.141146-60.jpg,105,440,342,543,620,447,835,566,267,493,763,505,162,53,143,58
106,032/2/2022-10-07 14:30:44.060600-36776.jpg,98,403,335,501,619,412,840,522,231,458,724,471,133,55,105,59
107,032/2/2022-10-07 14:29:38.203874-26280.jpg,124,394,360,494,641,418,863,526,249,448,748,471,125,54,107,53
108,032/2/2022-10-07 14:28:48.146378-18280.jpg,129,391,370,497,640,413,859,529,268,438,771,460,139,47,131,47
109,032/2/2022-10-07 14:27:29.422123-5704.jpg,114,403,353,499,632,423,860,527,247,453,741,477,133,50,109,54
110,032/2/2022-10-07 14:29:25.950149-24320.jpg,111,399,351,500,628,419,852,529,239,455,742,471,128,56,114,52
111,032/2/2022-10-07 14:29:27.371725-24548.jpg,104,411,351,503,624,423,853,531,18,16,18,16,-86,-395,-606,-407
112,032/2/2022-10-07 14:29:47.811418-27816.jpg,108,396,360,490,627,417,857,521,18,16,18,16,-90,-380,-609,-401
113,032/2/2022-10-07 14:29:04.567210-20900.jpg,118,394,356,492,633,415,856,522,247,445,748,465,129,51,115,50
114,032/2/2022-10-07 14:31:01.268272-39528.jpg,100,407,331,503,615,418,828,525,227,463,721,468,127,56,106,50
115,032/2/2022-10-07 14:27:15.121685-3416.jpg,110,409,349,505,627,424,848,532,12,28,12,28,-98,-381,-615,-396
116,032/2/2022-10-07 14:27:10.893304-2740.jpg,97,420,352,516,622,428,856,546,12,28,12,28,-85,-392,-610,-400
117,032/2/2022-10-07 14:27:23.369955-4736.jpg,106,422,358,514,630,435,857,548,12,28,12,28,-94,-394,-618,-407
118,032/2/2022-10-07 14:27:01.891622-1300.jpg,104,441,342,542,622,453,835,567,229,487,733,505,125,46,111,52
119,032/2/2022-10-07 14:27:20.144612-4220.jpg,104,410,352,508,630,429,858,540,234,462,731,481,130,52,101,52
120,032/2/2022-10-07 14:27:37.425135-6984.jpg,107,399,350,499,627,419,851,529,214,449,714,470,107,50,87,51
121,032/2/2022-10-07 14:29:52.562281-28576.jpg,109,408,353,497,629,420,854,527,10,19,10,19,-99,-389,-619,-401
122,032/2/2022-10-07 14:27:07.942690-2268.jpg,100,438,332,538,616,448,829,558,194,489,693,502,94,51,77,54
123,032/2/2022-10-07 14:30:09.556525-31272.jpg,107,397,345,501,620,409,840,525,264,454,758,470,157,57,138,61
124,032/2/2022-10-07 14:29:32.621763-25388.jpg,112,401,347,502,628,416,852,526,264,454,758,472,152,53,130,56
0,033/0/2022-10-07 15:07:02.808258-411.jpg,128,456,341,549,585,476,797,572,262,488,724,521,134,32,139,45
1,033/0/2022-10-07 15:07:01.263965-164.jpg,134,451,349,554,591,478,800,586,273,494,737,521,139,43,146,43
2,033/0/2022-10-07 15:09:07.215862-20238.jpg,149,439,369,557,612,475,829,596,270,474,738,514,121,35,126,39
3,033/0/2022-10-07 15:07:26.074299-4119.jpg,135,463,347,557,593,485,800,590,233,501,705,527,98,38,112,42
4,033/0/2022-10-07 15:09:39.835944-25451.jpg,154,452,371,553,615,491,829,596,272,494,739,535,118,42,124,44
5,033/0/2022-10-07 15:10:42.351781-35403.jpg,148,458,376,566,606,506,830,615,1,1,1,1,-147,-457,-605,-505
6,033/0/2022-10-07 15:10:44.593195-35762.jpg,161,454,377,556,619,499,832,608,278,497,739,540,117,43,120,41
7,033/0/2022-10-07 15:09:50.122072-27077.jpg,151,450,372,554,616,492,832,600,275,494,741,534,124,44,125,42
8,033/0/2022-10-07 15:08:11.452954-11374.jpg,148,458,357,554,599,493,816,592,247,503,713,537,99,45,114,44
9,033/0/2022-10-07 15:11:01.446178-38433.jpg,156,453,368,554,609,494,821,602,260,489,726,529,104,36,117,35
10,033/0/2022-10-07 15:11:03.215516-38716.jpg,153,461,369,560,608,497,823,608,272,497,738,537,119,36,130,40
11,033/0/2022-10-07 15:10:58.626563-38007.jpg,147,447,360,557,605,485,822,599,249,489,717,530,102,42,112,45
12,033/0/2022-10-07 15:09:24.733155-23037.jpg,156,455,373,554,611,496,832,595,271,493,742,533,115,38,131,37
13,033/0/2022-10-07 15:10:46.800049-36115.jpg,159,443,378,552,619,489,833,603,264,483,724,523,105,40,105,34
14,033/0/2022-10-07 15:10:50.756501-36748.jpg,145,455,365,557,605,492,821,600,270,494,737,529,125,39,132,37
15,033/0/2022-10-07 15:07:53.316681-8477.jpg,136,452,354,552,604,482,816,587,260,490,723,520,124,38,119,38
16,033/0/2022-10-07 15:07:57.625229-9160.jpg,138,453,354,551,605,488,819,589,255,495,720,525,117,42,115,37
17,033/0/2022-10-07 15:10:19.485588-31763.jpg,161,442,386,554,619,494,839,606,281,489,748,533,120,47,129,39
18,033/0/2022-10-07 15:09:20.426732-22348.jpg,154,452,372,554,616,493,831,599,270,495,734,536,116,43,118,43
19,033/0/2022-10-07 15:11:14.716867-40555.jpg,154,463,371,560,606,503,826,607,266,496,730,535,112,33,124,32
20,033/0/2022-10-07 15:07:59.640248-9488.jpg,135,458,353,557,600,487,813,593,255,496,721,526,120,38,121,39
21,033/0/2022-10-07 15:10:18.010209-31521.jpg,160,450,380,553,619,495,836,606,278,495,743,537,118,45,124,42
22,033/0/2022-10-07 15:07:51.702013-8216.jpg,139,442,355,553,603,475,814,588,269,480,735,513,130,38,132,38
23,033/0/2022-10-07 15:08:03.391574-10086.jpg,142,458,358,554,606,491,824,592,270,504,733,535,128,46,127,44
24,033/0/2022-10-07 15:08:34.599576-15039.jpg,143,446,363,556,607,480,820,599,261,494,726,526,118,48,119,46
25,033/0/2022-10-07 15:11:06.654211-39260.jpg,152,459,366,558,605,498,822,602,251,499,716,535,99,40,111,37
26,033/0/2022-10-07 15:07:32.268907-5110.jpg,134,448,351,554,599,476,803,589,249,491,715,523,115,43,116,47
27,033/0/2022-10-07 15:10:32.309988-33814.jpg,159,447,385,556,613,499,832,609,277,489,742,535,118,42,129,36
28,033/0/2022-10-07 15:07:34.025457-5391.jpg,132,442,347,556,598,470,808,586,248,474,714,506,116,32,116,36
29,033/0/2022-10-07 15:07:41.666660-6613.jpg,136,447,348,554,602,478,809,591,244,488,714,515,108,41,112,37
30,033/0/2022-10-07 15:08:35.128281-15112.jpg,145,451,366,556,605,487,819,599,261,495,727,527,116,44,122,40
31,033/0/2022-10-07 15:07:43.352001-6882.jpg,133,453,346,551,596,478,809,581,253,491,718,523,120,38,122,45
